"","OBJECTID","OBJECTID_1","acres","croptype","Band2","Band3","Band4","Band8","Band5","Band6","Band7","Band11","Band12","Band8A","EVI","GCI","NDTI","PSRI","SAVI"
"448",6653472,512456,9.46670523915172,"WALNUT",0.0808875858783722,0.116683684289455,0.122846342623234,0.332356542348862,0.166098609566689,0.283804506063461,0.326128602027893,0.300590574741364,0.234921053051949,0.341656595468521,0.359457433223724,1.94571721553802,0.126216381788254,0.149567380547523,0.329525738954544
"449",6653473,512457,17.8944601831105,"WALNUT",0.0375341102480888,0.0599517673254013,0.0510201714932919,0.321826994419098,0.0981942340731621,0.251600980758667,0.311116546392441,0.193178623914719,0.108711883425713,0.332761734724045,0.504102647304535,4.70688676834106,0.292197048664093,0.0590804778039455,0.464621990919113
"450",6653474,512458,13.1558108486677,"WALNUT",0.0412997156381607,0.0665501281619072,0.0540865212678909,0.373178988695145,0.102430753409863,0.285979837179184,0.360820800065994,0.214202523231506,0.131855234503746,0.38275870680809,0.576338469982147,4.99215936660767,0.247320979833603,0.0466754361987114,0.516383409500122
"451",6653475,512459,19.6685966980732,"WALNUT",0.0358176864683628,0.0632787942886353,0.0448940470814705,0.379499942064285,0.099648229777813,0.298448324203491,0.366726219654083,0.220926746726036,0.125338703393936,0.389550358057022,0.607183575630188,5.2200813293457,0.283032149076462,0.0339896604418755,0.542188704013824
"452",6653476,512460,27.2204987423877,"WALNUT",0.0323284789919853,0.0589051656424999,0.037707481533289,0.386329382658005,0.0934911593794823,0.302507281303406,0.374004602432251,0.199485838413239,0.10701510310173,0.395378321409225,0.636474251747131,5.70997190475464,0.308928966522217,0.0210723727941513,0.565694093704224
"453",6653479,512462,34.8624218735013,"WALNUT",0.0304898042231798,0.0582734458148479,0.0366676971316338,0.396140724420547,0.0970635935664177,0.309222012758255,0.383168667554855,0.206759184598923,0.110213875770569,0.407421112060547,0.648204803466797,5.924644947052,0.309539049863815,0.0219632294028997,0.577666044235229
"454",6653480,512463,53.6513063513911,"WALNUT",0.0431171171367168,0.0677438527345657,0.0601222775876522,0.356550097465515,0.108207635581493,0.273135513067245,0.343096017837524,0.224814355373383,0.139082387089729,0.36863100528717,0.533003270626068,4.60510444641113,0.243969306349754,0.0644771233201027,0.484834551811218
"455",6653481,512464,13.3006260837852,"WALNUT",0.037786703556776,0.0657992362976074,0.0517372414469719,0.387837380170822,0.107197284698486,0.303708285093307,0.3747318983078,0.220780774950981,0.126209318637848,0.396940112113953,0.59473729133606,5.18200874328613,0.281271070241928,0.0529768504202366,0.534615457057953
"456",6653482,512465,10.057779462648,"WALNUT",0.042189359664917,0.0665299594402313,0.0565855801105499,0.364674955606461,0.105486080050468,0.278910398483276,0.350234150886536,0.218974709510803,0.141118168830872,0.374117851257324,0.556053221225739,5.24304533004761,0.234096229076385,0.0555842183530331,0.501363933086395
"457",6653483,512466,16.2210808605668,"WALNUT",0.0272508673369884,0.0532558187842369,0.031137939542532,0.432563126087189,0.0884923338890076,0.332896947860718,0.420882433652878,0.196004033088684,0.0962619781494141,0.441323071718216,0.708785653114319,7.30315971374512,0.348192155361176,0.0145123573020101,0.623092710971832
"458",6653621,512468,26.042954247345,"ALMOND",0.0735503956675529,0.105634801089764,0.114171415567398,0.304727226495743,0.163116276264191,0.255287706851959,0.291295796632767,0.29520845413208,0.211511045694351,0.315821200609207,0.334349602460861,1.99477624893188,0.170890629291534,0.159959256649017,0.313328117132187
"459",6653624,512471,18.4814914281306,"ALMOND",0.0639001056551933,0.0953647866845131,0.0876952782273293,0.316600024700165,0.14142470061779,0.26550680398941,0.306169033050537,0.2446279078722,0.167409107089043,0.3271484375,0.424193412065506,2.55332970619202,0.205233126878738,0.0923128053545952,0.383407145738602
"460",6653625,512472,37.4688602221654,"ALMOND",0.0616380013525486,0.093232236802578,0.0892729759216309,0.319009035825729,0.141814529895782,0.265832036733627,0.307756721973419,0.248622328042984,0.16578583419323,0.329019486904144,0.419175207614899,2.68102502822876,0.217353612184525,0.108032025396824,0.381278842687607
"461",6653635,512480,28.2775863389929,"ALMOND",0.0485511161386967,0.0777073502540588,0.0643058121204376,0.358373552560806,0.120399124920368,0.288007199764252,0.344941079616547,0.224083662033081,0.134078294038773,0.368644893169403,0.534232020378113,3.72219681739807,0.258510768413544,0.0581073388457298,0.478721886873245
"462",6653636,512481,21.5897962075416,"ALMOND",0.0465886853635311,0.0740685164928436,0.0630904659628868,0.354704916477203,0.116274103522301,0.281448513269424,0.341230183839798,0.228759571909904,0.138618260622025,0.366246253252029,0.527584433555603,3.87336134910583,0.251009941101074,0.0611219443380833,0.476828455924988
"463",6653654,512499,5.47398106152585,"ALMOND",0.0651410147547722,0.0956908985972404,0.0894042775034904,0.332912892103195,0.141073748469353,0.274625688791275,0.320317327976227,0.256890565156937,0.178977057337761,0.342014998197556,0.441872179508209,2.74541020393372,0.188456237316132,0.0916591882705688,0.399233192205429
"464",6653655,512500,13.2736828612432,"ALMOND",0.0794348865747452,0.112598694860935,0.120628997683525,0.325731545686722,0.170639783143997,0.272467404603958,0.312518656253815,0.308204472064972,0.226131439208984,0.336381822824478,0.355442225933075,1.98894274234772,0.157449647784233,0.153503984212875,0.327007234096527
"465",6654357,512510,74.9912751060077,"ALMOND",0.0744797065854073,0.109135664999485,0.115577638149261,0.345934957265854,0.164565563201904,0.28693014383316,0.334538251161575,0.274610936641693,0.18961501121521,0.356976091861725,0.389825314283371,2.21743845939636,0.186096966266632,0.145556226372719,0.359120547771454
"466",6654415,512511,41.0470769100784,"WALNUT",0.0357838273048401,0.0652886182069778,0.0523640587925911,0.430095613002777,0.112592168152332,0.334100604057312,0.41545695066452,0.232984870672226,0.122873410582542,0.438423335552216,0.64756715297699,6.3032808303833,0.32824233174324,0.0605173856019974,0.576536357402802
"467",6654416,512512,1.58821683916073,"WALNUT",0.0367480479180813,0.0664870738983154,0.0533741414546967,0.436948090791702,0.12232843786478,0.335137486457825,0.416207492351532,0.255966275930405,0.145041897892952,0.43869411945343,0.651906251907349,6.04688405990601,0.290576249361038,0.0698613971471786,0.581068873405457
"468",6654417,512513,24.2811045561078,"WALNUT",0.0329465679824352,0.0632570162415504,0.0430965945124626,0.434999942779541,0.103388570249081,0.333561807870865,0.421929180622101,0.212320819497108,0.109849885106087,0.444399923086166,0.681494116783142,6.30559492111206,0.327826648950577,0.0352804251015186,0.600731670856476
"469",6654423,512514,155.793084065269,"ALMOND",0.103279389441013,0.144750908017159,0.190508991479874,0.266416668891907,0.218268364667892,0.236282393336296,0.256660670042038,0.373904258012772,0.31639838218689,0.276648014783859,0.114807389676571,0.849919021129608,0.082697257399559,0.376031875610352,0.116148427128792
"470",6654424,512515,159.100143823346,"ALMOND",0.0902078822255135,0.126855984330177,0.154239684343338,0.192707911133766,0.170923754572868,0.178139761090279,0.190209567546844,0.273508161306381,0.237395688891411,0.197997525334358,0.0665691271424294,0.520008265972137,0.0716095194220543,0.36120930314064,0.0677686855196953
"471",6654459,512516,34.3278795664228,"WALNUT",0.0310035590082407,0.0585661828517914,0.0408086366951466,0.471520036458969,0.0974885821342468,0.344078242778778,0.456614464521408,0.221562936902046,0.118379458785057,0.482576221227646,0.728245079517365,7.49478006362915,0.314452618360519,0.033038429915905,0.637887299060822
"472",6654496,512517,60.8887050726385,"ALMOND",0.0767728090286255,0.113917328417301,0.137369140982628,0.338112205266953,0.182844594120979,0.282092243432999,0.3223597407341,0.321604371070862,0.236839905381203,0.349373817443848,0.318139672279358,2.02624034881592,0.155911579728127,0.215134114027023,0.309732675552368
"473",6654497,512518,16.5464084297082,"ALMOND",0.084593877196312,0.122791588306427,0.145917817950249,0.306737095117569,0.187222123146057,0.26369920372963,0.294356286525726,0.309393256902695,0.242858618497849,0.313140600919724,0.259461134672165,1.50382769107819,0.121132679283619,0.230702325701714,0.25213497877121
"474",6654512,512519,37.7117274085079,"WALNUT",0.0377051644027233,0.0650186389684677,0.0495149940252304,0.406096905469894,0.107132881879807,0.319758027791977,0.394302487373352,0.220481365919113,0.115570858120918,0.417937785387039,0.628948569297791,5.40373468399048,0.318812042474747,0.0396727696061134,0.559942841529846
"475",6654519,512521,140.590622764791,"ALMOND",0.0816238895058632,0.119073525071144,0.130754411220551,0.351045221090317,0.179334253072739,0.291301876306534,0.337894976139069,0.296322107315063,0.211879327893257,0.362966805696487,0.361542850732803,1.96314489841461,0.166693717241287,0.168610692024231,0.336313515901566
"476",6654793,512522,24.3952764683784,"WALNUT",0.0741893202066422,0.100411549210548,0.0962571352720261,0.319120794534683,0.144061267375946,0.264944761991501,0.308232992887497,0.244946822524071,0.158778324723244,0.328801333904266,0.416168600320816,2.27314043045044,0.227280527353287,0.0840594246983528,0.365452408790588
"477",6654797,512526,32.1428159913056,"WALNUT",0.123340733349323,0.158076167106628,0.181695163249969,0.370759397745132,0.22656774520874,0.314186453819275,0.355724543333054,0.36356458067894,0.260095417499542,0.383994340896606,0.310439825057983,1.43808531761169,0.168699473142624,0.184810027480125,0.271557420492172
"478",6654984,512583,91.5771399302541,"ALMOND",0.0706390291452408,0.108076557517052,0.109020166099072,0.314687550067902,0.166762784123421,0.269747376441956,0.303831547498703,0.273996025323868,0.184852406382561,0.325831860303879,0.362307369709015,2.02236342430115,0.201992943882942,0.143103554844856,0.336165875196457
"479",6654985,512584,35.5353606860136,"ALMOND",0.0739472880959511,0.116486415266991,0.121158421039581,0.337082982063293,0.185210570693016,0.289167940616608,0.324233859777451,0.301154643297195,0.205474376678467,0.349630147218704,0.361302614212036,1.94701099395752,0.193323165178299,0.16168911755085,0.340133249759674
"480",6655107,512587,145.092925997666,"ALMOND",0.0353957824409008,0.0632148087024689,0.0409340225160122,0.367612153291702,0.0985491350293159,0.292238622903824,0.354905813932419,0.166270583868027,0.0844026952981949,0.374302357435226,0.608548045158386,5.05512046813965,0.340880483388901,0.020963491871953,0.540054559707642
"481",6655991,512619,10.4109424564741,"WALNUT",0.0759099349379539,0.105153948068619,0.118459962308407,0.263036221265793,0.150874733924866,0.225374683737755,0.256809741258621,0.272238492965698,0.217540949583054,0.269766539335251,0.252839744091034,1.66103768348694,0.117222130298615,0.218162328004837,0.230904430150986
"482",6656003,512631,132.268118020388,"WALNUT",0.0733856111764908,0.103572130203247,0.126087978482246,0.231666535139084,0.153679803013802,0.199882194399834,0.224668234586716,0.292521119117737,0.24815958738327,0.240783289074898,0.182990774512291,1.24936103820801,0.0825745910406113,0.267432540655136,0.18295593559742
"483",6659553,512699,428.539781659324,"GRAPE, WINE",0.0802829191088676,0.114355511963367,0.141069427132607,0.382629007101059,0.18945437669754,0.305595576763153,0.363505184650421,0.31914347410202,0.205006241798401,0.39714977145195,0.370191663503647,2.46653699874878,0.219515055418015,0.201162025332451,0.352021098136902
"484",6661593,512710,37.2508499614941,"ALMOND",0.0725379437208176,0.114556737244129,0.117763951420784,0.335015714168549,0.182338565587997,0.287334859371185,0.322280615568161,0.297295421361923,0.201817810535431,0.347543835639954,0.36543807387352,1.96883070468903,0.195260494947433,0.15693087875843,0.343686044216156
"485",6661625,512711,87.1011437348813,"ALMOND",0.0699661374092102,0.107249945402145,0.107610322535038,0.31472110748291,0.165770292282104,0.269661098718643,0.303920060396194,0.272626757621765,0.183061018586159,0.325894117355347,0.365464985370636,2.04222083091736,0.203885659575462,0.140929788351059,0.338845402002335
"486",6661940,512712,70.4133502793826,"ALMOND",0.0824223682284355,0.108522765338421,0.134567096829414,0.18425041437149,0.152392908930779,0.163958832621574,0.17826172709465,0.284743040800095,0.251993775367737,0.192536398768425,0.0904001370072365,0.698169946670532,0.0614525489509106,0.319056272506714,0.090971864759922
"487",6664292,512714,64.6031545546199,"GRAPE, WINE",0.0751847177743912,0.115416973829269,0.124124221503735,0.338643610477448,0.179314985871315,0.28865584731102,0.328604966402054,0.282996326684952,0.200945302844048,0.346057564020157,0.353286743164062,1.9505957365036,0.170528426766396,0.170497223734856,0.334278047084808
"488",6664293,512715,75.7899858968641,"GRAPE, WINE",0.0713794678449631,0.111912816762924,0.114404529333115,0.353699743747711,0.173721864819527,0.29976087808609,0.344001084566116,0.273576676845551,0.188029080629349,0.361734122037888,0.398346126079559,2.20073628425598,0.187369257211685,0.145929500460625,0.370678812265396
"489",6664294,512716,53.1765222236428,"GRAPE, WINE",0.0784955620765686,0.116499066352844,0.135538399219513,0.372393608093262,0.191295266151428,0.306966751813889,0.35701197385788,0.323614239692688,0.22089995443821,0.385222196578979,0.370643675327301,2.22827792167664,0.188812255859375,0.187352776527405,0.351892322301865
"490",6664295,512717,65.1802999764299,"GRAPE, WINE",0.0608566626906395,0.0942320600152016,0.0994230732321739,0.351040333509445,0.151283040642738,0.288423478603363,0.341698616743088,0.266277611255646,0.179372027516365,0.360469698905945,0.42206883430481,2.73922753334045,0.195765942335129,0.135444521903992,0.397130846977234
"491",6664296,512718,7.99649934597273,"GRAPE, WINE",0.0807109922170639,0.119578368961811,0.138627231121063,0.379534721374512,0.196787625551224,0.313231199979782,0.362593680620193,0.327870488166809,0.224293380975723,0.390500247478485,0.374655991792679,2.19377660751343,0.187606573104858,0.187842264771461,0.354058742523193
"492",6664297,512719,54.6964987772214,"GRAPE, WINE",0.0611036606132984,0.0943578630685806,0.101219862699509,0.374556332826614,0.152133658528328,0.301451742649078,0.364333629608154,0.270836889743805,0.179639235138893,0.384341269731522,0.448874354362488,3.01363253593445,0.203312501311302,0.135125800967216,0.419735938310623
"493",6664298,512720,114.279695019501,"GRAPE, WINE",0.0562184639275074,0.0863730162382126,0.0918233245611191,0.389125466346741,0.14118580520153,0.302981048822403,0.378100782632828,0.262113571166992,0.17194014787674,0.400235563516617,0.48993968963623,3.54537773132324,0.209349766373634,0.118686176836491,0.454614520072937
"494",6664299,512721,91.5363176227289,"GRAPE, WINE",0.0572428107261658,0.086788535118103,0.0926489979028702,0.397836804389954,0.143796280026436,0.308839231729507,0.384797215461731,0.274989455938339,0.179724052548409,0.410235047340393,0.500771164894104,3.61145615577698,0.210484713315964,0.115580223500729,0.462086975574493
"495",6664300,512722,64.4646768139736,"GRAPE, WINE",0.0604737624526024,0.0972165241837502,0.0971242859959602,0.40559583902359,0.161768600344658,0.328816592693329,0.394127190113068,0.276324719190598,0.17982479929924,0.416204303503036,0.502735376358032,3.22503519058228,0.213714838027954,0.114843517541885,0.460746496915817
"496",6664301,512723,104.019409848477,"GRAPE, WINE",0.0660378038883209,0.0997350215911865,0.107889384031296,0.354783356189728,0.159596249461174,0.290313988924026,0.344082087278366,0.278771966695786,0.188680946826935,0.365701168775558,0.410154312849045,2.58169364929199,0.193475872278214,0.14550307393074,0.384810447692871
"497",6664302,512724,87.8969015112183,"GRAPE, WINE",0.0704676806926727,0.104470834136009,0.110694505274296,0.365209132432938,0.161326602101326,0.299349814653397,0.356161564588547,0.271899253129959,0.186748638749123,0.375349551439285,0.423701912164688,2.52479529380798,0.186310812830925,0.136516928672791,0.390440225601196
"498",6664303,512725,62.9645073690561,"GRAPE, WINE",0.0622618868947029,0.0951858088374138,0.0941280201077461,0.38208419084549,0.149314761161804,0.311457276344299,0.373535752296448,0.269284397363663,0.177696108818054,0.391817927360535,0.487539947032928,3.09812927246094,0.207435995340347,0.104328393936157,0.442430436611176
"499",6664304,512726,47.2262715180333,"GRAPE, WINE",0.0616978630423546,0.0967761501669884,0.0933526158332825,0.389981925487518,0.15505313873291,0.319892883300781,0.380562454462051,0.270986944437027,0.177068784832954,0.399644255638123,0.499234884977341,3.0725576877594,0.211062625050545,0.100728623569012,0.452527314424515
"500",6664305,512727,82.7491072581211,"GRAPE, WINE",0.0743822455406189,0.106800898909569,0.119195394217968,0.329663336277008,0.166705027222633,0.274078100919724,0.31904736161232,0.275944918394089,0.193615317344666,0.34051439166069,0.354651689529419,2.12251543998718,0.177032187581062,0.163836345076561,0.333142817020416
"501",6664306,512728,83.3745114484795,"GRAPE, WINE",0.0703238919377327,0.104374997317791,0.114791333675385,0.402228891849518,0.169093936681747,0.322029083967209,0.389227300882339,0.297391951084137,0.196241453289986,0.415122926235199,0.460498362779617,2.95321536064148,0.20640517771244,0.139000222086906,0.424100190401077
"502",6664307,512729,61.3119140223178,"GRAPE, WINE",0.0584970116615295,0.0884134247899055,0.089972235262394,0.360059827566147,0.139171600341797,0.287804186344147,0.351662993431091,0.253233939409256,0.16698294878006,0.369411140680313,0.462462604045868,3.11736941337585,0.206525787711143,0.11086568236351,0.426220446825027
"503",6664308,512730,47.0181140474909,"GRAPE, WINE",0.0635578036308289,0.0974785462021828,0.103370688855648,0.384170472621918,0.153164893388748,0.306267440319061,0.374968230724335,0.279736578464508,0.195227265357971,0.392430543899536,0.460894256830215,3.04847836494446,0.180972620844841,0.132138043642044,0.426686406135559
"504",6664309,512731,55.2390074303629,"GRAPE, WINE",0.0618067346513271,0.0945253446698189,0.0997239276766777,0.376876801252365,0.15187118947506,0.302315920591354,0.366427481174469,0.272247761487961,0.181999012827873,0.387488007545471,0.458719789981842,3.03519415855408,0.199768826365471,0.126946359872818,0.425551503896713
"505",6664310,512732,178.701604363764,"GRAPE, WINE",0.0662022605538368,0.103454023599625,0.109300568699837,0.366379350423813,0.166807264089584,0.301413178443909,0.354927599430084,0.29161524772644,0.203475520014763,0.377862900495529,0.421331852674484,2.57304120063782,0.178754135966301,0.144255563616753,0.394902378320694
"506",6666226,512733,55.7429342698049,"ALMOND",0.0507601015269756,0.0831206142902374,0.0709625333547592,0.314732909202576,0.126924380660057,0.264674365520477,0.305685102939606,0.220015317201614,0.137601003050804,0.325948625802994,0.45112270116806,2.91542148590088,0.239209115505219,0.0787186026573181,0.41372612118721
"507",6666244,512735,172.040190339906,"ALMOND",0.114092610776424,0.15550372004509,0.199959009885788,0.254610151052475,0.222814053297043,0.232563942670822,0.247710660099983,0.345009177923203,0.297028809785843,0.261169016361237,0.0856203809380531,0.652783155441284,0.0753398165106773,0.370536297559738,0.0855501517653465
"508",6666390,512743,55.9636637579544,"ALMOND",0.042903758585453,0.0719221979379654,0.0510489717125893,0.351436644792557,0.108325652778149,0.285443305969238,0.342634975910187,0.184985518455505,0.104545310139656,0.360437005758286,0.564925134181976,4.24323034286499,0.298360854387283,0.0306888911873102,0.500301957130432
"509",6666391,512744,52.5255423596651,"ALMOND",0.0498825162649155,0.0797908082604408,0.0632629543542862,0.38521283864975,0.117765851318836,0.304600745439529,0.373645782470703,0.21010234951973,0.128981038928032,0.394111603498459,0.579408645629883,3.91577243804932,0.244242146611214,0.0443931631743908,0.509337246417999
"510",6666392,512745,117.330479164388,"ALMOND",0.0733088627457619,0.107657968997955,0.105499394237995,0.348989844322205,0.155093401670456,0.287661492824554,0.337977170944214,0.276501923799515,0.206566140055656,0.357402414083481,0.425971180200577,2.27642607688904,0.146945029497147,0.111811690032482,0.382995039224625
"511",6666393,512746,66.5975344289057,"ALMOND",0.0566646195948124,0.0876351371407509,0.0748188495635986,0.362291067838669,0.129684612154961,0.291943579912186,0.350329399108887,0.231305450201035,0.150360837578773,0.371621578931808,0.519961178302765,3.26773858070374,0.219056472182274,0.0633733198046684,0.460881590843201
"512",6666395,512748,9.94084201144968,"ALMOND",0.068848505616188,0.100317649543285,0.101510904729366,0.306389302015305,0.15287247300148,0.256989806890488,0.295699506998062,0.269908368587494,0.193278193473816,0.31698352098465,0.369820773601532,2.1291184425354,0.170979708433151,0.12716281414032,0.33989030122757
"513",6666406,512759,45.6213285298901,"ALMOND",0.0436209850013256,0.0749783590435982,0.0526251643896103,0.379205524921417,0.115365520119667,0.305163115262985,0.367632806301117,0.19739231467247,0.112792037427425,0.387483268976212,0.598349690437317,4.21279001235962,0.286575257778168,0.0327354818582535,0.526192247867584
"514",6666415,512768,49.5486598794816,"ALMOND",0.0425408706068993,0.0726227760314941,0.0509284660220146,0.38412606716156,0.110620863735676,0.305745631456375,0.372638344764709,0.194358542561531,0.110515028238297,0.393541753292084,0.607999384403229,4.33696031570435,0.278638869524002,0.0281909704208374,0.534457981586456
"515",6666417,512770,61.8683943067528,"ALMOND",0.0560063980519772,0.0860294923186302,0.0740116313099861,0.363081753253937,0.127012208104134,0.291175901889801,0.351913422346115,0.231558710336685,0.1532162129879,0.373126834630966,0.522305905818939,3.32129073143005,0.209002375602722,0.061875257641077,0.46333259344101
"516",6666418,512771,67.5453010252607,"ALMOND",0.0509725660085678,0.079957976937294,0.0663249939680099,0.374275386333466,0.120284579694271,0.295648694038391,0.361310690641403,0.220668241381645,0.137150958180428,0.384201437234879,0.555730521678925,3.89055395126343,0.244861662387848,0.054002121090889,0.491645902395248
"517",6667311,512841,10.2327521832947,"WALNUT",0.0678573101758957,0.097684882581234,0.114703916013241,0.32856696844101,0.157817393541336,0.263981819152832,0.312859803438187,0.318019479513168,0.219422027468681,0.343929439783096,0.355255722999573,2.42566347122192,0.183946281671524,0.177269220352173,0.339879304170609
"518",6667312,512842,11.996690518789,"WALNUT",0.0802111402153969,0.112699866294861,0.134871199727058,0.354286104440689,0.182535395026207,0.285112977027893,0.333081096410751,0.354916572570801,0.240532070398331,0.37015688419342,0.351298928260803,2.17825055122375,0.192249104380608,0.191925063729286,0.332613259553909
"519",6667313,512843,2.32382532522942,"WALNUT",0.0618746764957905,0.0895056873559952,0.0976409837603569,0.286017268896103,0.142420068383217,0.233294948935509,0.273455917835236,0.245323687791824,0.164764076471329,0.30085414648056,0.337433844804764,2.35238838195801,0.209098637104034,0.152842253446579,0.321589738130569
"520",6667314,512844,3.55503606233142,"WALNUT",0.0857664570212364,0.11881223320961,0.137112006545067,0.346577525138855,0.178097873926163,0.28220808506012,0.332299441099167,0.332344055175781,0.241973027586937,0.356764912605286,0.342764854431152,1.94642424583435,0.157123416662216,0.180960208177567,0.318516314029694
"521",6667316,512845,7.86092385305183,"WALNUT",0.0692335963249207,0.0971039906144142,0.118411280214787,0.267317086458206,0.151329383254051,0.219790637493134,0.256543159484863,0.282756179571152,0.202254697680473,0.280444204807281,0.255516201257706,1.77310192584991,0.166563808917999,0.225146248936653,0.252363055944443
"522",6667334,512849,4.56119018312558,"OLIVE",0.073848620057106,0.104666233062744,0.118829861283302,0.287256687879562,0.169094651937485,0.243495851755142,0.274447977542877,0.253169655799866,0.186863824725151,0.296288400888443,0.291571050882339,1.77285754680634,0.152325555682182,0.188764929771423,0.279101103544235
"523",6667335,512850,5.75839436691845,"OLIVE",0.0764272436499596,0.108461558818817,0.128507658839226,0.292203456163406,0.177269980311394,0.24916709959507,0.279836118221283,0.267017334699631,0.198415532708168,0.3027323782444,0.27532297372818,1.72347939014435,0.149256512522697,0.213472947478294,0.267093002796173
"524",6667336,512851,7.01608630811018,"OLIVE",0.0710283741354942,0.100258305668831,0.114102005958557,0.288711607456207,0.161644607782364,0.243990793824196,0.277354836463928,0.247565925121307,0.179786801338196,0.298908412456512,0.304145753383636,1.90833413600922,0.160655319690704,0.180090367794037,0.290656358003616
"525",6667337,512852,3.14608541752179,"OLIVE",0.0872343853116035,0.119190864264965,0.142676651477814,0.282810747623444,0.185680314898491,0.243317976593971,0.2690409719944,0.28284615278244,0.2085180580616,0.292613595724106,0.236854746937752,1.40343570709229,0.151735723018646,0.229261070489883,0.228017047047615
"526",6667338,512853,1.00656362387245,"OLIVE",0.075412891805172,0.106999985873699,0.121105581521988,0.286724448204041,0.176575258374214,0.246855437755585,0.277091085910797,0.268131703138351,0.204090267419815,0.297757238149643,0.287297546863556,1.73132598400116,0.138232111930847,0.196956038475037,0.274975776672363
"527",6667339,512854,1.7770808860293,"OLIVE",0.0827042013406754,0.116535969078541,0.140023365616798,0.291228473186493,0.188862502574921,0.24887053668499,0.277064919471741,0.310887962579727,0.234142273664474,0.301544845104218,0.252012848854065,1.53779661655426,0.142081126570702,0.237642452120781,0.244762748479843
"528",6667340,512855,8.19828594537366,"OLIVE",0.0745074525475502,0.105266585946083,0.122781410813332,0.284699738025665,0.169189870357513,0.240265637636185,0.270600587129593,0.263005882501602,0.188335999846458,0.296203285455704,0.277785360813141,1.73793435096741,0.16766482591629,0.202527031302452,0.268385916948318
"529",6667342,512857,2.34445828448917,"GRAPE, WINE",0.103286080062389,0.133156821131706,0.168818697333336,0.235464036464691,0.191360324621201,0.218133091926575,0.239976868033409,0.315772354602814,0.257458686828613,0.25970995426178,0.112496316432953,0.766368567943573,0.101673983037472,0.295611649751663,0.109647057950497
"530",6667346,512861,1.02540780221221,"GRAPE, WINE",0.106623753905296,0.144254103302956,0.179663255810738,0.310747712850571,0.218677759170532,0.271377176046371,0.300068587064743,0.337665110826492,0.267983794212341,0.3215052485466,0.206365555524826,1.16396021842957,0.115585200488567,0.268045276403427,0.198332622647285
"531",6667347,512862,2.51826941208089,"GRAPE, WINE",0.100262343883514,0.131880015134811,0.161465629935265,0.26542067527771,0.19537341594696,0.235386729240417,0.256834894418716,0.300141632556915,0.241511672735214,0.276046484708786,0.172862485051155,1.00809323787689,0.111243903636932,0.257893443107605,0.165220379829407
"532",6667348,512863,2.79420258838964,"GRAPE, WINE",0.114388823509216,0.15540400147438,0.209659248590469,0.30363655090332,0.242865011096001,0.267964780330658,0.290319532155991,0.392459720373154,0.323988884687424,0.313627570867538,0.138104110956192,0.956853628158569,0.0948264449834824,0.353949755430222,0.139196991920471
"533",6667349,512864,0.725653605492802,"OLIVE",0.107750803232193,0.139918148517609,0.162317961454391,0.295134216547012,0.205017447471619,0.256815671920776,0.283319234848022,0.302587866783142,0.243771955370903,0.300475805997849,0.226139798760414,1.24008643627167,0.109119564294815,0.21207220852375,0.210881635546684
"534",6667350,512865,0.582312557467113,"GRAPE, WINE",0.102294132113457,0.140035375952721,0.167309403419495,0.305737286806107,0.20623391866684,0.268267691135406,0.298224896192551,0.30499741435051,0.24378602206707,0.315746784210205,0.224261671304703,1.22033166885376,0.112164661288261,0.242473229765892,0.213706612586975
"535",6667351,512866,2.71926869633602,"GRAPE, WINE",0.108588494360447,0.147931516170502,0.195671245455742,0.297468483448029,0.231845170259476,0.264679670333862,0.286688208580017,0.362742811441422,0.303344666957855,0.307950377464294,0.153396129608154,1.01717031002045,0.0892093181610107,0.329755365848541,0.153757691383362
"536",6667352,512867,6.03559665651803,"GRAPE, WINE",0.100028403103352,0.136843159794807,0.183340132236481,0.237570703029633,0.206336349248886,0.217998117208481,0.233063653111458,0.327213376760483,0.290851145982742,0.245740309357643,0.0844966098666191,0.729409694671631,0.0593955181539059,0.379396229982376,0.0873987749218941
"537",6667358,512873,4.16794367617966,"GRAPE, WINE",0.104096911847591,0.133872285485268,0.163774043321609,0.260864317417145,0.196875661611557,0.231989994645119,0.253968626260757,0.303697019815445,0.239097207784653,0.271819621324539,0.165427163243294,0.945598304271698,0.118937529623508,0.263624101877213,0.156086444854736
"538",6667359,512874,2.1466096627449,"GRAPE, WINE",0.0997519567608833,0.129639595746994,0.15939399600029,0.264231532812119,0.192433580756187,0.234740033745766,0.257397681474686,0.30059215426445,0.240495830774307,0.277412086725235,0.177553117275238,1.04448139667511,0.112090513110161,0.25341659784317,0.169969618320465
"539",6667360,512875,4.9792186765967,"GRAPE, WINE",0.110299117863178,0.139843136072159,0.167630597949028,0.24709863960743,0.196498900651932,0.224367409944534,0.240997910499573,0.284444093704224,0.22564098238945,0.255260676145554,0.139439269900322,0.770013988018036,0.115317665040493,0.257019817829132,0.130332365632057
"540",6667362,512876,322.289096894908,"OLIVE",0.0727264508605003,0.103213787078857,0.118306539952755,0.281085610389709,0.158682063221931,0.236804813146591,0.271287649869919,0.240147396922112,0.190439537167549,0.29002121090889,0.283198028802872,1.7693920135498,0.119090385735035,0.190846771001816,0.272272974252701
